,urls
1329,https://www.cnn.com/2022/07/14/europe/italy-government-collapse-july-intl/index.html
1330,https://www.cnn.com/2022/07/15/politics/joe-biden-saudi-arabia-tightrope-analysis/index.html
1331,https://www.cnn.com/2022/07/13/us/ohio-10-year-old-girl-columbus-man-charged-indiana-abortion/index.html
1332,https://www.cnn.com/2022/07/14/investing/pensions-markets-unfunded/index.html
1333,https://www.cnn.com/2022/07/14/football/northern-ireland-women-football-anthem-spt-intl/index.html
1334,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-15-22/index.html
1335,https://www.cnn.com/2022/07/15/politics/russian-visit-iran-weapons-capable-drones/index.html
1336,https://www.cnn.com/2022/07/15/opinions/taiwan-independence-china-ukraine-war-intl-hnk-han/index.html
1337,https://www.cnn.com/2022/07/15/tech/spacex-russia-nasa-ride-share-agreement-scn/index.html
1338,https://www.cnn.com/2022/07/15/investing/premarket-stocks-trading/index.html
1339,https://www.cnn.com/2022/07/15/us/five-things-july-15-trnd/index.html
1340,https://www.cnn.com/2022/07/14/politics/joe-manchin-wont-support-climate-or-tax-provisions/index.html
1341,https://www.cnn.com/2022/07/16/politics/biden-last-day-middle-east-trip/index.html
1342,https://www.cnn.com/2022/07/16/politics/jill-biden-joe-biden-democratic-national-committee-fundraiser/index.html
1343,https://www.cnn.com/travel/article/american-tourists-france-summer/index.html
1344,https://www.cnn.com/2022/07/17/europe/russia-ukraine-donetsk-battle-for-control-intl/index.html
1345,https://www.cnn.com/2022/07/17/china/china-europe-relations-ukraine-russia-intl-mic-hnk/index.html
1346,https://www.cnn.com/2022/07/17/business/sell-by-dates-food-safety/index.html
1347,https://www.cnn.com/2022/07/17/investing/stocks-week-ahead/index.html
1348,https://www.cnn.com/2022/07/17/opinions/white-house-election-confrontation-column-galant/index.html
1349,https://www.cnn.com/2022/07/17/us/texas-house-uvalde-shooting-report/index.html
1350,https://www.cnn.com/2022/07/17/politics/joe-biden-age-president-polls-inflation/index.html
1351,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-18-22/index.html
1352,https://www.cnn.com/2022/07/18/europe/ukraine-child-checkers-champion-intl/index.html
1353,https://www.cnn.com/2022/07/17/europe/zelensky-fires-top-officials-intl/index.html
1354,https://www.cnn.com/travel/article/ukraine-chef-london-restaurant-refugees/index.html
1355,https://www.cnn.com/2022/07/18/us/five-things-july-18-trnd/index.html
1356,https://www.cnn.com/2022/07/18/energy/europe-gas-crisis-heatwave/index.html
1357,https://www.cnn.com/2022/07/18/business/starbucks-uk-business/index.html
1358,https://www.cnn.com/2022/07/18/politics/inflation-vulnerable-senate-democrats/index.html
1359,https://www.cnn.com/europe/live-news/uk-europe-heat-wave-fires/index.html
1360,https://www.cnn.com/2022/07/19/europe/ukraine-russian-citizen-soldier-intl-cmd/index.html
1361,https://www.cnn.com/2022/07/19/politics/us-aid-ukraine-farmers/index.html
1362,https://www.cnn.com/2022/07/19/middleeast/putin-iran-visit-russia-ukraine-intl/index.html
1363,https://www.cnn.com/2022/07/19/politics/jill-biden-olena-zelenska-ukraine/index.html
1364,https://www.cnn.com/2022/07/19/politics/russia-solarwinds-hackers/index.html
1365,https://www.cnn.com/2022/07/19/us/five-things-july-19-trnd/index.html
1366,https://www.cnn.com/2022/07/19/politics/fbi-nsa-2022-midterm-elections-wray/index.html
1367,https://www.cnn.com/2022/07/19/politics/biden-inflation-cnn-poll/index.html
1368,https://www.cnn.com/2022/07/19/politics/donald-trump-liv-golf-pga-tour/index.html
1369,https://www.cnn.com/2022/07/19/business/starbucks-closures/index.html
1370,https://www.cnn.com/2022/07/20/politics/biden-climate-leadership-analysis/index.html
1371,https://www.cnn.com/2022/07/19/investing/premarket-stocks-trading/index.html
1372,https://www.cnn.com/2022/07/19/economy/air-conditioning-electric-bills-heat-wave/index.html
1373,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-20-22/index.html
1374,https://www.cnn.com/2022/07/20/europe/russia-ukraine-estonia-refugees/index.html
1375,https://www.cnn.com/2022/07/20/opinions/ukraine-fixer-war-foreign-journalists-dovzhyk/index.html
1376,https://www.cnn.com/2022/07/20/middleeast/russia-iran-friendship-mime-intl/index.html
1377,https://www.cnn.com/2022/07/20/politics/faberg-egg-russian-oligarch-seized-yacht-justice-department/index.html
1378,https://www.cnn.com/2022/07/20/world/greenland-heat-wave-ice-melting-climate/index.html
1379,https://www.cnn.com/2022/07/20/economy/europe-recession-risk/index.html
1380,https://www.cnn.com/europe/live-news/uk-europe-heatwave-fires-news-071922-intl-gbr/
1381,https://www.cnn.com/2022/07/20/investing/goldman-sachs-david-solomon-recession/index.html
1382,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-21-22/index.html
1383,https://www.cnn.com/2022/07/21/politics/mi6-chief-russia-spying/index.html
1384,https://www.cnn.com/2022/07/21/europe/russia-liberation-southern-ukraine-intl/index.html
1385,https://www.cnn.com/2022/07/21/europe/turkey-russia-ukraine-grain-exports-intl/index.html
1386,https://www.cnn.com/2022/07/21/europe/vladimir-putin-health-cia-cmd-intl/index.html
1387,https://www.cnn.com/2022/07/21/world/europe-us-climate-energy-heat-wave-intl-cmd/index.html
1388,https://www.cnn.com/2022/07/21/europe/mario-draghi-italy-resignation-intl/index.html
1389,https://www.cnn.com/2022/07/21/energy/nord-stream-1-gas-flow-restart-analysis/index.html
1390,https://www.cnn.com/2022/07/22/africa/tunisia-mother-migrant-crisis-intl-cmd/index.html
1391,https://www.cnn.com/2022/07/21/world/climate-heat-wave-wildfires-weather-explainer-intl/index.html
1392,https://www.cnn.com/2022/07/21/politics/dhs-inspector-general-secret-service-texts/index.html
1393,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-22-22/index.html
1394,https://www.cnn.com/2022/07/22/europe/ukraine-russia-grain-deal-turkey-intl/index.html
1395,https://www.cnn.com/2022/07/22/us/five-things-july-22-trnd/index.html
1396,https://www.cnn.com/2022/07/22/investing/premarket-stocks-trading/index.html
1397,https://www.cnn.com/2022/07/22/opinions/america-europe-air-conditioning-climate-hockenos/index.html
1398,https://www.cnn.com/2022/07/24/europe/ukrainian-military-couples-weddings-intl-cmd/index.html
1399,https://www.cnn.com/2022/07/23/politics/americans-killed-ukraine-donbas/index.html
1400,https://www.cnn.com/2022/07/23/europe/russia-belgorod-submarine-nuclear-torpedo-intl-hnk-ml/index.html
1401,https://www.cnn.com/2022/07/21/tech/spacewalk-iss-esa-russia-scn/index.html
1402,https://www.cnn.com/2022/07/24/economy/uk-economy-and-leadership-race/index.html
1403,https://www.cnn.com/2022/07/23/economy/europe-heatwave-climate-change-economy/index.html
1404,https://www.cnn.com/2022/07/23/europe/budapest-pride-march-hungary-intl/index.html
1405,https://www.cnn.com/2022/07/23/us/tennessee-officer-investigation-violent-arrest/index.html
1406,https://www.cnn.com/2022/07/23/europe/russia-ukraine-odesa-strike-grain-exports-intl/index.html
1407,https://www.cnn.com/2022/07/24/politics/ukraine-donbas-americans-killed/index.html
1408,https://www.cnn.com/2022/07/24/americas/pope-francis-canada-visit-intl/index.html
1409,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-25-22/index.html
1410,https://www.cnn.com/2022/07/25/africa/lavrov-africa-tour-food-shortage-ukraine-russia-intl/index.html
1411,https://www.cnn.com/2022/07/25/entertainment/eurovision-2023-uk-host-intl-scli-gbr/index.html
1412,https://www.cnn.com/2022/07/25/us/five-things-july-25-trnd/index.html
1413,https://www.cnn.com/2022/07/25/business/choco-taco-discontinued/index.html
1414,https://www.cnn.com/2022/07/26/politics/nancy-pelosi-taiwan-visit-showdown/index.html
1415,https://www.cnn.com/2022/07/25/business/poultry-wages-lawsuit/index.html
1416,https://www.cnn.com/2022/07/25/politics/climate-change-oil-economy-africa/index.html
1417,https://www.cnn.com/2022/07/25/us/dallas-airport-shooting-reports/index.html
1418,https://www.cnn.com/2022/07/25/opinions/jews-racism-january-6-committee-wolfson/index.html
1419,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-26-22/index.html
1420,https://www.cnn.com/2022/07/26/politics/us-ukraine-soldiers-treatment/index.html
1421,https://www.cnn.com/2022/07/26/politics/us-russia-europe-gas/index.html
1422,https://www.cnn.com/2022/07/26/world/russia-quit-iss-scn/index.html
1423,https://www.cnn.com/2022/07/26/tech/microsoft-earnings/index.html
1424,https://www.cnn.com/2022/07/26/investing/premarket-stocks-trading/index.html
1425,https://www.cnn.com/2022/07/26/us/five-things-july-26-trnd/index.html
1426,https://www.cnn.com/2022/07/26/europe/brittney-griner-russia-hearing-evidence-intl/index.html
1427,https://www.cnn.com/2022/07/26/politics/joe-biden-nancy-pelosi-taiwan-china/index.html
1428,https://www.cnn.com/2022/07/26/business/mcdonalds-menu-prices/index.html
1429,https://www.cnn.com/2022/07/26/politics/pence-speech-conservative-agenda/index.html
1430,https://www.cnn.com/2022/07/26/economy/global-recession-imf-report-intl-hnk/index.html
1431,https://www.cnn.com/2022/07/26/business/diesel-prices-gas/index.html
1432,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-27-22/index.html
1433,https://www.cnn.com/style/article/olena-zelenska-vogue-ukraine-intl-scli/index.html
1434,https://www.cnn.com/2022/07/27/uk/uk-sanctions-british-blogger-over-videos-from-ukraine-intl/index.html
1435,https://www.cnn.com/2022/07/27/asia/south-korea-poland-tanks-howitzer-ukraine-intl-hnk-ml/index.html
1436,https://www.cnn.com/2022/07/27/middleeast/russia-israel-jewish-agency-mime-intl/index.html
1437,https://www.cnn.com/2022/07/27/europe/brittney-griner-testifies-russia-hearing/index.html
1438,https://www.cnn.com/2022/07/27/politics/biden-prisoner-swap-dilemma-russia/index.html
1439,https://www.cnn.com/2022/07/26/politics/cnn-poll-biden-2024/index.html
1440,https://www.cnn.com/2022/07/27/us/five-things-july-27-trnd/index.html
1441,https://www.cnn.com/2022/07/27/politics/fed-interest-rate-volcker-what-matters/index.html
1442,https://www.cnn.com/2022/07/27/us/texas-cattle-ranchers-drought/index.html
1443,https://www.cnn.com/2022/07/27/business/sprite-green-bottle/index.html
1444,https://www.cnn.com/2022/07/27/politics/trump-poll-numbers-election-odds/index.html
1445,https://www.cnn.com/2022/07/27/perspectives/fed-interest-rates-inflation-consumer-expectations/index.html
1446,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-28-22/index.html
1447,https://www.cnn.com/2022/07/28/europe/kherson-ukraine-counteroffensive-cmd-intl/index.html
1448,https://www.cnn.com/2022/07/28/opinions/odesa-ukraine-beach-port-grain-russia-bociurkiw/index.html
1449,https://www.cnn.com/2022/07/27/politics/griner-whelan-biden-offer-viktor-bout-exchange-russia-arms-dealer/index.html
1450,https://www.cnn.com/2022/07/28/business-food/nestle-price-increase-half-year/index.html
1451,https://www.cnn.com/2022/07/28/business/hershey-halloween/index.html
1452,https://www.cnn.com/2022/07/28/world/meteor-showers-july-delta-aquariids-scn/index.html
1453,https://www.cnn.com/2022/07/28/politics/biden-china-taiwan-what-matters/index.html
1454,https://www.cnn.com/2022/07/28/business-food/steak-inflation/index.html
1455,https://www.cnn.com/style/article/fire-of-love-sara-dosa-interview-intl-scn/index.html
1456,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-29-22/h_b8807efc819ab2251275eced22a79c10
1457,https://www.cnn.com/2022/07/29/europe/russia-recruits-volunteer-battalions-ukraine-war-cmd-intl/index.html
1458,https://www.cnn.com/2022/07/29/politics/blinken-lavrov-call/index.html
1459,https://www.cnn.com/2022/07/29/europe/ukraine-detains-russian-ship-grain-black-sea-intl/index.html
1460,https://www.cnn.com/style/article/taiwan-national-palace-museum-exercise-artifacts-intl-hnk/index.html
1461,https://www.cnn.com/2022/07/29/energy/hanover-gas-saving-cold-showers/index.html
1462,https://www.cnn.com/2022/07/29/middleeast/turkey-syria-incursion-mime-intl/index.html
1463,https://www.cnn.com/2022/07/28/asia/taiwan-military-drills-han-kuang-china-threat-intl-hnk-ml/index.html
1464,https://www.cnn.com/2022/07/29/politics/kate-bedingfield-staying-on-at-white-house/index.html
1465,https://www.cnn.com/2022/07/29/economy/eurozone-gdp-and-inflation-data/index.html
1466,https://www.cnn.com/2022/07/29/us/five-things-july-29-trnd/index.html
1467,https://www.cnn.com/2022/07/30/europe/russia-war-ukrainians-embracing-normal-life-intl-hnk/index.html
1468,https://www.cnn.com/2022/07/30/world/videos-allegedly-show-russians-castrating-ukrainian/index.html
1469,https://www.cnn.com/2022/07/30/world/zelensky-donetsk-mandatory-evacuation/index.html
1470,https://www.cnn.com/2022/07/30/europe/latvia-russia-gazprom-gas-supplies-intl/index.html
1471,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-01-22/index.html
1472,https://www.cnn.com/2022/08/01/europe/moldova-ukraine-refugee-crisis-trafficking-intl-cmd/index.html
1473,https://www.cnn.com/2022/08/01/politics/blinken-npt-remarks/index.html
1474,https://www.cnn.com/2022/08/01/europe/anatoly-chubais-hospitalized-intl/index.html
1475,https://www.cnn.com/2022/07/31/africa/sudan-protests-military-rule-intl-hnk/index.html
1476,https://www.cnn.com/2022/08/01/energy/gas-fields-europe-energy-crisis-russia/index.html
1477,https://www.cnn.com/2022/08/01/us/five-things-august-1-trnd/index.html
1478,https://www.cnn.com/2022/08/01/middleeast/iraq-protests-parliament-deadlock-mime-intl/index.html
1479,https://www.cnn.com/2022/08/02/africa/kenya-drought-insecurity-intl-cmd/index.html
1480,https://www.cnn.com/2022/08/01/world/zawahiri-death-settles-9-11-score-biden-analysis/index.html
1481,https://www.cnn.com/2022/08/01/business-food/candy-tasting-job-posting/index.html
1482,https://www.cnn.com/2022/07/31/us/iranian-journalist-masih-alinejad-man-arrested-ak-47/index.html
1483,https://www.cnn.com/2022/08/01/investing/premarket-stocks-trading/index.html
1484,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-02-22/index.html
1485,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-03-22/h_7092dc74f656d38d3546de6acc74a75c
1486,https://www.cnn.com/2022/08/02/europe/brittney-griner-trial-russia-tuesday/index.html
1487,https://www.cnn.com/2022/08/02/us/five-things-august-2-trnd/index.html
1488,https://www.cnn.com/2022/08/02/asia/npw-analysis-biden-al-qaeda-intl/index.html
1489,https://www.cnn.com/2022/08/02/energy/uk-energy-bills-bp-profit/index.html
1490,https://www.cnn.com/2022/08/02/business-food/titos-vodka-canned-cocktails/index.html
1491,https://www.cnn.com/2022/08/02/business/taco-bell-mexican-pizza-return-date/index.html
1492,https://www.cnn.com/2022/08/02/business/starbucks-china/index.html
1493,https://www.cnn.com/2022/08/01/politics/nancy-pelosi-taiwan-visit/index.html
1494,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-03-22/index.html
1495,https://www.cnn.com/2022/08/03/europe/ukraine-zelensky-same-sex-partnerships-intl/index.html
1496,https://www.cnn.com/2022/08/03/us/iyw-how-to-help-world-hunger-crisis/index.html
1497,https://www.cnn.com/2022/08/03/politics/senate-vote-nato-finland-sweden/index.html
1498,https://www.cnn.com/2022/08/03/business-food/oreo-pumpkin-spice-cookie-return-date/index.html
1499,https://www.cnn.com/2022/08/03/politics/kansas-abortion-amendment-analysis/index.html
1500,https://www.cnn.com/2022/08/03/economy/china-suspends-imports-taiwan-products-intl-hnk/index.html
1501,https://www.cnn.com/2022/08/03/business-food/ben-and-jerry-israel-unilever/index.html
1502,https://www.cnn.com/2022/08/03/business/taco-bell-mexican-pizza/index.html
1503,https://www.cnn.com/2022/08/03/middleeast/lebanon-silos-beirut-blast-anniversary-mime-intl/index.html
1504,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-04-22/index.html
1505,https://www.cnn.com/2022/08/03/politics/russia-ukraine-prison-attack/index.html
1506,https://www.cnn.com/2022/08/04/opinions/nuclear-weapons-proliferation-gutteres-andelman/index.html
1507,https://www.cnn.com/2022/08/04/business-food/cracker-barrel-impossible-meat-controversy/index.html
1508,https://www.cnn.com/2022/08/04/opinions/iran-nuclear-talks-united-states-diplomacy-miller/index.html
1509,https://www.cnn.com/2022/08/05/politics/victoria-spartz-ukraine-republican-reaction/index.html
1510,https://www.cnn.com/style/article/nyc-central-park-putin-sculpture-trnd/index.html
1511,https://www.cnn.com/2022/08/05/europe/griner-russia-prisoner-swap-lavrov-intl-hnk/index.html
1512,https://www.cnn.com/2022/08/05/europe/russian-hypersonic-missile-scientist-arrest-treason-hnk-intl/index.html
